Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,WMA
2019-08-22,10142.521484,10232.996094,9831.462891,10131.055664,10131.055664,17097508856,,,10734.465820357142
2019-08-23,10136.30957,10442.443359,10078.192383,10407.964844,10407.964844,15627023886,,,10630.539271857142
2019-08-24,10407.644531,10418.020508,9982.296875,10159.960938,10159.960938,15451030650,,,10545.249023571427
2019-08-25,10160.737305,10304.62207,10008.789063,10138.517578,10138.517578,14153856610,,,10446.316057571428
2019-08-26,10126.299805,10512.328125,10126.299805,10370.820313,10370.820313,18438654080,,,10374.044922
2019-08-27,10372.826172,10381.328125,10087.300781,10185.5,10185.5,14762609503,,,10323.307059285713
2019-08-28,10203.426758,10279.366211,9716.65625,9754.422852,9754.422852,17603790323,,,10302.072684285715
2019-08-29,9756.786133,9756.786133,9421.629883,9510.200195,9510.200195,17045878501,,,10244.8337055
2019-08-30,9514.844727,9656.124023,9428.302734,9598.173828,9598.173828,13595263986,,,10189.393345571429
2019-08-31,9597.539063,9673.220703,9531.799805,9630.664063,9630.664063,11454806419,,,10146.459054285715
2019-09-01,9630.592773,9796.755859,9582.944336,9757.970703,9757.970703,11445355859,,,10104.470494
2019-09-02,9757.473633,10396.591797,9730.650391,10346.760742,10346.760742,17248102294,,,10063.8067105
2019-09-03,10345.725586,10736.104492,10308.547852,10623.540039,10623.540039,19384917989,,,10053.828683142858
2019-09-04,10621.180664,10762.644531,10434.709961,10594.493164,10594.493164,16742664769,,,10086.431780214287
2019-09-05,10588.183594,10627.269531,10516.417969,10575.533203,10575.533203,14551239508,,,10118.180175857142
2019-09-06,10578.198242,10898.761719,10292.299805,10353.302734,10353.302734,19536574783,,,10114.275739428573
2019-09-07,10353.931641,10558.673828,10348.918945,10517.254883,10517.254883,15307366476,,,10139.7967355
2019-09-08,10518.114258,10595.637695,10409.09082,10441.276367,10441.276367,13670567493,,,10161.422363285716
2019-09-09,10443.228516,10450.311523,10144.929688,10334.974609,10334.974609,17595943368,,,10158.861955857143
2019-09-10,10336.408203,10394.353516,10020.573242,10115.975586,10115.975586,14906809639,,,10153.895926285715
2019-09-11,10123.035156,10215.948242,9980.776367,10178.37207,10178.37207,15428063426,,,10184.178013285713
2019-09-12,10176.819336,10442.253906,10099.242188,10410.126953,10410.126953,15323563925,,,10248.458496000001
2019-09-13,10415.362305,10441.489258,10226.59668,10360.546875,10360.546875,14109864675,,,10302.913713642858
2019-09-14,10345.40332,10422.133789,10291.694336,10358.048828,10358.048828,13468713124,,,10354.869768285715
2019-09-15,10356.46582,10387.035156,10313.092773,10347.712891,10347.712891,12043433567,,,10396.994210285715
2019-09-16,10347.222656,10386.867188,10189.744141,10276.793945,10276.793945,15160167779,,,10391.996581928572
2019-09-17,10281.513672,10296.771484,10199.739258,10241.272461,10241.272461,15304603363,,,10364.691754928572
2019-09-18,10247.795898,10275.928711,10191.469727,10198.248047,10198.248047,16169268880,,,10336.388532285713
2019-09-19,10200.496094,10295.668945,9851.692383,10266.415039,10266.415039,19937691247,,,10314.308663428572
2019-09-20,10266.318359,10285.87207,10132.186523,10181.641602,10181.641602,14734189639,,,10302.047154
2019-09-21,10183.648438,10188.097656,10000.708008,10019.716797,10019.716797,13425266806,,,10266.508719285715
2019-09-22,10024.115234,10074.444336,9922.533203,10070.392578,10070.392578,13199651698,,,10240.01702007143
2019-09-23,10067.962891,10074.238281,9727.143555,9729.324219,9729.324219,15144925408,,,10196.75627792857
2019-09-24,9729.321289,9804.317383,8370.801758,8620.566406,8620.566406,25002886689,,,10089.941336499998
2019-09-25,8603.428711,8744.828125,8325.396484,8486.993164,8486.993164,21744728353,,,9969.128557500002
2019-09-26,8487.669922,8515.685547,7895.629395,8118.967773,8118.967773,19258205289,,,9805.474330357143
2019-09-27,8113.101074,8271.520508,7965.922852,8251.845703,8251.845703,16408941156,,,9654.85281807143
2019-09-28,8251.273438,8285.617188,8125.431641,8245.915039,8245.915039,14141152736,,,9503.986118857143
2019-09-29,8246.037109,8261.707031,7990.49707,8104.185547,8104.185547,13034629109,,,9343.734165714286
2019-09-30,8104.226563,8314.231445,7830.758789,8293.868164,8293.868164,17115474183,,,9202.09660992857
2019-10-01,8299.720703,8497.692383,8232.679688,8343.276367,8343.276367,15305343413,,,9066.525460357143
2019-10-02,8344.212891,8393.041992,8227.695313,8393.041992,8393.041992,13125712443,,,8937.582170714286
2019-10-03,8390.774414,8414.227539,8146.437012,8259.992188,8259.992188,13668823409,,,8794.266252785714
2019-10-04,8259.494141,8260.055664,8151.236816,8205.939453,8205.939453,13139456229,,,8653.144670714286
2019-10-05,8210.149414,8215.526367,8071.120605,8151.500488,8151.500488,12200497197,,,8519.700648642856
2019-10-06,8149.876953,8161.410156,7958.850586,7988.155762,7988.155762,13160830305,,,8370.9694475
2019-10-07,7989.120605,8308.450195,7905.766113,8245.623047,8245.623047,18009742607,,,8264.990792357143
2019-10-08,8246.849609,8332.714844,8185.763184,8228.783203,8228.783203,15592264032,,,8237.006277857143
2019-10-09,8229.84082,8627.706055,8169.298828,8595.740234,8595.740234,19384942333,,,8244.773925714286
2019-10-10,8585.280273,8625.272461,8471.933594,8586.473633,8586.473633,17618660671,,,8278.167201428572
2019-10-11,8585.262695,8721.780273,8316.181641,8321.756836,8321.756836,19604381101,,,8283.160853785714
2019-10-12,8315.665039,8415.242188,8313.34082,8336.555664,8336.555664,14532641605,,,8289.635184142857
2019-10-13,8336.902344,8470.988281,8276.612305,8321.005859,8321.005859,13808286059,,,8305.122349285715
2019-10-14,8320.832031,8390.208984,8284.130859,8374.686523,8374.686523,15151387859,,,8310.895089214286
2019-10-15,8373.458008,8410.714844,8182.706543,8205.369141,8205.369141,15220412632,,,8301.04457307143
2019-10-16,8204.674805,8216.8125,7985.089844,8047.526855,8047.526855,16071646996,,,8276.364920428572
2019-10-17,8047.8125,8134.831543,8000.942871,8103.911133,8103.911133,14313052244,,,8265.216273642856
2019-10-18,8100.933594,8138.413574,7902.164063,7973.20752,7973.20752,15651592610,,,8248.592564142858
2019-10-19,7973.803711,8082.629395,7944.776855,7988.560547,7988.560547,13797825640,,,8236.953996928572
2019-10-20,7997.807129,8281.818359,7949.439453,8222.078125,8222.078125,15504249442,,,8253.662737142859
2019-10-21,8225.115234,8296.694336,8196.416016,8243.720703,8243.720703,15868748866,,,8253.526855428572
2019-10-22,8243.402344,8296.651367,8074.462891,8078.203125,8078.203125,16803377857,,,8242.77113557143
2019-10-23,8076.228516,8092.999512,7469.322754,7514.671875,7514.671875,21942878958,,,8165.551967071428
2019-10-24,7509.728027,7532.867676,7446.98877,7493.48877,7493.48877,16268708849,,,8087.481619714285
2019-10-25,7490.703125,8691.540039,7479.984375,8660.700195,8660.700195,28705065488,,,8111.691859642858
2019-10-26,8667.577148,10021.744141,8662.62207,9244.972656,9244.972656,44496255609,,,8176.578787642858
2019-10-27,9241.707031,9749.529297,9112.541992,9551.714844,9551.714844,32593129501,,,8264.486572285714
2019-10-28,9565.101563,9805.118164,9256.148438,9256.148438,9256.148438,30948255332,,,8327.448137642858
2019-10-29,9248.44043,9516.180664,9232.648438,9427.6875,9427.6875,28426779937,,,8414.756591857144
2019-10-30,9422.462891,9426.874023,9085.370117,9205.726563,9205.726563,27706531577,,,8497.485142428572
2019-10-31,9202.458008,9383.161133,9028.717773,9199.584961,9199.584961,26583653947,,,8575.747558714285
2019-11-01,9193.992188,9275.657227,9132.047852,9261.104492,9261.104492,24324691031,,,8667.740199571428
2019-11-02,9259.783203,9377.486328,9249.587891,9324.717773,9324.717773,21242676385,,,8763.18000142857
2019-11-03,9324.787109,9379.806641,9141.251953,9235.354492,9235.354492,21132220847,,,8835.556884785714
2019-11-04,9235.607422,9505.051758,9191.485352,9412.612305,9412.612305,26170255634,,,8919.049142071428
2019-11-05,9413.004883,9457.417969,9256.931641,9342.527344,9342.527344,26198609048,,,9009.358014857144
2019-11-06,9340.864258,9423.237305,9305.90918,9360.879883,9360.879883,23133895765,,,9141.230015428571
2019-11-07,9352.393555,9368.476563,9202.353516,9267.561523,9267.561523,22700383839,,,9267.949497785714
2019-11-08,9265.368164,9272.759766,8775.53418,8804.880859,8804.880859,24333037836,,,9278.248116642857
2019-11-09,8809.46875,8891.818359,8793.163086,8813.582031,8813.582031,17578630606,,,9247.43450057143
2019-11-10,8812.489258,9103.826172,8806.162109,9055.526367,9055.526367,20587919881,,,9211.9924665
2019-11-11,9056.917969,9081.279297,8700.608398,8757.788086,8757.788086,20265510765,,,9176.3952985
2019-11-12,8759.751953,8853.768555,8685.427734,8815.662109,8815.662109,20309769107,,,9132.679199142858
2019-11-13,8812.033203,8836.841797,8761.651367,8808.262695,8808.262695,17545755405,,,9104.288922857142
2019-11-14,8811.936523,8826.943359,8692.551758,8708.094727,8708.094727,19084739975,,,9069.182477571429
2019-11-15,8705.708008,8730.873047,8484.84375,8491.992188,8491.992188,21796856471,,,9014.24588442857
2019-11-16,8491.166016,8591.99707,8473.973633,8550.760742,8550.760742,16495389808,,,8958.963239357143
2019-11-17,8549.470703,8727.789063,8500.967773,8577.975586,8577.975586,18668638897,,,8912.007603214286
2019-11-18,8573.980469,8653.280273,8273.573242,8309.286133,8309.286133,21579470673,,,8833.19859092857
2019-11-19,8305.134766,8408.516602,8099.963379,8206.145508,8206.145508,21083613816,,,8752.028459785713
2019-11-20,8203.613281,8237.240234,8010.511719,8027.268066,8027.268066,20764300437,,,8656.770472857143
2019-11-21,8023.644531,8110.098145,7597.381836,7642.75,7642.75,22514243371,,,8540.712506928572
2019-11-22,7643.569336,7697.382813,6936.706543,7296.577637,7296.577637,34242315785,,,8432.9765625
2019-11-23,7296.164551,7442.258789,7151.417969,7397.796875,7397.796875,21008924418,,,8331.849051357143
2019-11-24,7398.633789,7408.577148,7029.289063,7047.916992,7047.916992,30433517289,,,8188.4483817142855
2019-11-25,7039.977051,7319.856934,6617.166992,7146.133789,7146.133789,42685231262,,,8073.330217642857
2019-11-26,7145.15918,7320.230469,7098.572266,7218.371094,7218.371094,21129505542,,,7959.238002285713
2019-11-27,7220.880859,7619.693359,6974.174316,7531.663574,7531.663574,23991412764,,,7868.052350785714
2019-11-28,7536.820313,7730.072754,7454.121582,7463.105957,7463.105957,19050116751,,,7779.1245815
2019-11-29,7466.727051,7781.179688,7460.756348,7761.243652,7761.243652,19709695456,,,7726.928257500001
2019-11-30,7764.057129,7836.102051,7515.849609,7569.629883,7569.629883,17158194786,,,7656.847481857143
2019-12-01,7571.616211,7571.616211,7291.341797,7424.29248,7424.29248,18720708479,,,7574.441545714287
2019-12-02,7424.036133,7474.818848,7233.399414,7321.988281,7321.988281,17082040706,,,7503.920270571429
2019-12-03,7323.975586,7418.858887,7229.356934,7320.145508,7320.145508,14797485769,,,7440.634556285715
2019-12-04,7320.125,7539.784668,7170.922852,7252.034668,7252.034668,21664240918,,,7385.2607421428565
2019-12-05,7253.241699,7743.431641,7232.676758,7448.307617,7448.307617,18816085231,,,7371.3720005
2019-12-06,7450.561523,7546.996582,7392.175293,7546.996582,7546.996582,18104466307,,,7389.259068
2019-12-07,7547.265625,7589.95166,7525.711426,7556.237793,7556.237793,15453520564,,,7400.576276428571
2019-12-08,7551.338867,7634.606445,7476.091309,7564.345215,7564.345215,15409908086,,,7437.464006642857
2019-12-09,7561.79541,7618.091797,7365.985352,7400.899414,7400.899414,17872021272,,,7455.661551285715
2019-12-10,7397.134277,7424.022949,7246.043945,7278.119629,7278.119629,18249031195,,,7459.929303785714
2019-12-11,7277.197754,7324.15625,7195.527344,7217.427246,7217.427246,16350490689,,,7437.483851785714
2019-12-12,7216.73877,7266.639648,7164.741211,7243.134277,7243.134277,18927080224,,,7421.771588928571
2019-12-13,7244.662109,7293.560547,7227.122559,7269.68457,7269.68457,17125736940,,,7386.660225928572
2019-12-14,7268.902832,7308.836426,7097.208984,7124.673828,7124.673828,17137029730,,,7354.877650571429
2019-12-15,7124.239746,7181.075684,6924.375977,7152.301758,7152.301758,16881129804,,,7335.449741857143
2019-12-16,7153.663086,7171.168945,6903.682617,6932.480469,6932.480469,20213265950,,,7307.627755285715
2019-12-17,6931.31543,6964.075195,6587.974121,6640.515137,6640.515137,22363804217,,,7259.082728785715
2019-12-18,6647.698242,7324.984863,6540.049316,7276.802734,7276.802734,31836522778,,,7260.851876357143
2019-12-19,7277.59082,7346.602539,7041.381836,7202.844238,7202.844238,25904604416,,,7243.318777857144
2019-12-20,7208.636719,7257.921875,7086.124023,7218.816406,7218.816406,22633815180,,,7219.877336714286
2019-12-21,7220.59375,7223.226074,7112.73584,7191.158691,7191.158691,19312552168,,,7193.800258000001
2019-12-22,7191.188477,7518.033203,7167.179199,7511.588867,7511.588867,23134537956,,,7190.031947428572
2019-12-23,7508.902344,7656.17627,7326.192383,7355.628418,7355.628418,27831788041,,,7186.798304857142
2019-12-24,7354.393066,7535.716797,7269.528809,7322.532227,7322.532227,22991622105,,,7189.970633285715
2019-12-25,7325.755859,7357.02002,7220.991211,7275.155762,7275.155762,21559505149,,,7194.094098714285
2019-12-26,7274.799316,7388.302734,7200.386719,7238.966797,7238.966797,22787010034,,,7193.796421571429
2019-12-27,7238.141113,7363.529297,7189.934082,7290.088379,7290.088379,22777360996,,,7195.2538365
2019-12-28,7289.03125,7399.041016,7286.905273,7317.990234,7317.990234,21365673026,,,7209.062151214285
2019-12-29,7317.647461,7513.948242,7279.865234,7422.652832,7422.652832,22445257702,,,7228.372942214285
2019-12-30,7420.272949,7454.824219,7276.308105,7292.995117,7292.995117,22874131672,,,7254.123988499999
2019-12-31,7294.438965,7335.290039,7169.777832,7193.599121,7193.599121,21167946112,,,7293.629987357142
2020-01-01,7194.89209,7254.330566,7174.944336,7200.174316,7200.174316,18565664997,,,7288.156528928572
2020-01-02,7202.55127,7212.155273,6935.27002,6985.470215,6985.470215,20802083465,,,7272.629813
2020-01-03,6984.428711,7413.715332,6914.996094,7344.884277,7344.884277,28111481032,,,7281.634660928571
2020-01-04,7345.375488,7427.385742,7309.51416,7410.656738,7410.656738,18444271275,,,7297.313092857142
2020-01-05,7410.45166,7544.49707,7400.535645,7411.317383,7411.317383,19725074095,,,7290.150843999999
2020-01-06,7410.452148,7781.867188,7409.292969,7769.219238,7769.219238,23276261598,,,7319.693045428571
2020-01-07,7768.682129,8178.21582,7768.227539,8163.692383,8163.692383,28767291327,,,7379.775913714286
2020-01-08,8161.935547,8396.738281,7956.774414,8079.862793,8079.862793,31672559265,,,7437.254987357142
2020-01-09,8082.295898,8082.295898,7842.403809,7879.071289,7879.071289,24045990466,,,7482.976736785714
2020-01-10,7878.307617,8166.554199,7726.774902,8166.554199,8166.554199,28714583844,,,7545.581438214285
2020-01-11,8162.190918,8218.359375,8029.64209,8037.537598,8037.537598,25521165085,,,7596.9776784999995
2020-01-12,8033.261719,8200.063477,8009.059082,8192.494141,8192.494141,22903438381,,,7651.966343428571
2020-01-13,8189.771973,8197.788086,8079.700684,8144.194336,8144.194336,22482910688,,,7712.766287642858
2020-01-14,8140.933105,8879.511719,8140.933105,8827.764648,8827.764648,44841784107,,,7829.492396714285
2020-01-15,8825.34375,8890.117188,8657.1875,8807.010742,8807.010742,40102834650,,,7944.266427142857
2020-01-16,8812.481445,8846.460938,8612.095703,8723.786133,8723.786133,31313981931,,,8068.431849857143
2020-01-17,8725.209961,8958.12207,8677.316406,8929.038086,8929.038086,36372139320,,,8181.585693357142
2020-01-18,8927.211914,9012.198242,8827.332031,8942.808594,8942.808594,32337772627,,,8291.025111642857
2020-01-19,8941.445313,9164.362305,8620.080078,8706.245117,8706.245117,34217320471,,,8383.519949785714
2020-01-20,8704.631836,8745.59082,8560.473633,8657.642578,8657.642578,26422375678,,,8446.978759785714
2020-01-21,8658.991211,8755.706055,8544.520508,8745.894531,8745.894531,24097418512,,,8488.5646275
2020-01-22,8744.210938,8792.994141,8636.74707,8680.875977,8680.875977,22600204051,,,8531.494140642857
2020-01-23,8680.650391,8687.74707,8333.637695,8406.515625,8406.515625,25770680779,,,8569.16873607143
2020-01-24,8405.567383,8514.666992,8266.84082,8445.43457,8445.43457,24397913026,,,8589.088762571428
2020-01-25,8440.119141,8458.453125,8296.21875,8367.847656,8367.847656,19647331549,,,8612.682338142857
2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,8596.830078,22177678796,,,8641.563476500001
2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,8909.819336,28647338393,,,8696.250976500001
2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,9358.589844,34398744403,,,8734.167061928572
2020-01-29,9357.470703,9406.431641,9269.467773,9316.629883,9316.629883,30682598115,,,8770.568429142857
2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,9508.993164,32378792851,,,8826.654645642857
2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,9350.529297,29432489719,,,8856.761160714286
2020-02-01,9346.357422,9439.323242,9313.239258,9392.875,9392.875,25922656496,,,8888.908761142857
2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,9344.365234,30835736946,,,8934.488769500002
2020-02-03,9344.683594,9540.37207,9248.633789,9293.521484,9293.521484,30934096509,,,8979.908691357143
2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,9180.962891,29893183716,,,9010.985002785716
2020-02-05,9183.416016,9701.299805,9163.704102,9613.423828,9613.423828,35222060874,,,9077.595563571429
2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,9729.801758,37628823716,,,9172.116001642858
2020-02-07,9726.00293,9834.716797,9726.00293,9795.943359,9795.943359,34522718159,,,9268.580915142858
2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,9865.119141,35172043762,,,9375.528878357143
2020-02-09,9863.894531,10129.435547,9850.392578,10116.673828,10116.673828,35807884663,,,9484.089146214286
2020-02-10,10115.55957,10165.765625,9784.563477,9856.611328,9856.611328,39386548075,,,9551.717145642857
2020-02-11,9855.891602,10210.052734,9729.334961,10208.236328,10208.236328,37648059389,,,9612.406180214284
2020-02-12,10202.387695,10393.611328,10202.387695,10326.054688,10326.054688,43444303830,,,9684.507952
2020-02-13,10323.960938,10457.626953,10116.161133,10214.379883,10214.379883,49356071373,,,9734.892717642857
2020-02-14,10211.550781,10321.996094,10125.53418,10312.116211,10312.116211,43338264162,,,9803.577497214286
2020-02-15,10313.856445,10341.555664,9874.427734,9889.424805,9889.424805,43865054831,,,9839.04534042857
2020-02-16,9889.179688,10053.96875,9722.386719,9934.433594,9934.433594,43374780305,,,9881.193080428571
2020-02-17,9936.560547,9938.81543,9507.637695,9690.142578,9690.142578,45998298413,,,9909.52315857143
2020-02-18,9691.230469,10161.935547,9632.382813,10141.996094,10141.996094,47271023953,,,9978.168387357144
2020-02-19,10143.798828,10191.675781,9611.223633,9633.386719,9633.386719,46992019710,,,9979.594308142858
2020-02-20,9629.325195,9643.216797,9507.900391,9608.475586,9608.475586,44925260237,,,9970.928153
2020-02-21,9611.782227,9723.014648,9589.743164,9686.441406,9686.441406,40930547513,,,9963.106584928571
2020-02-22,9687.707031,9698.231445,9600.728516,9663.181641,9663.181641,35838025154,,,9948.682477785715
2020-02-23,9663.318359,9937.404297,9657.791016,9924.515625,9924.515625,41185185761,,,9934.956891857142
2020-02-24,9921.583008,9951.746094,9537.042969,9650.174805,9650.174805,45080496648,,,9920.211425928572
2020-02-25,9651.3125,9652.737305,9305.021484,9341.705078,9341.705078,42515259129,,,9858.316336642858
2020-02-26,9338.290039,9354.77832,8704.426758,8820.522461,8820.522461,50420050762,,,9750.77832042857
2020-02-27,8825.09375,8932.892578,8577.199219,8784.494141,8784.494141,45470195695,,,9648.643624571429
2020-02-28,8788.728516,8890.456055,8492.932617,8672.455078,8672.455078,44605450443,,,9531.524972214285
2020-02-29,8671.212891,8775.631836,8599.508789,8599.508789,8599.508789,35792392544,,,9439.388113928571
2020-03-01,8599.758789,8726.796875,8471.212891,8562.454102,8562.454102,35349164300,,,9341.389578785715
2020-03-02,8563.264648,8921.308594,8532.630859,8869.669922,8869.669922,42857674409,,,9282.784389071428
2020-03-03,8865.387695,8901.598633,8704.990234,8787.786133,8787.786133,42386715821,,,9186.055106142858
2020-03-04,8788.541992,8843.366211,8712.431641,8755.246094,8755.246094,34746706368,,,9123.330775785715
2020-03-05,8760.285156,9142.054688,8757.253906,9078.762695,9078.762695,39698054597,,,9085.494140714285
2020-03-06,9078.308594,9167.695313,9032.079102,9122.545898,9122.545898,40826885651,,,9045.215890142857
2020-03-07,9121.600586,9163.220703,8890.744141,8909.954102,8909.954102,36216930370,,,8991.413923071428
2020-03-08,8908.206055,8914.34375,8105.25293,8108.116211,8108.116211,39973102121,,,8861.671107785714
2020-03-09,8111.146484,8177.793457,7690.098145,7923.644531,7923.644531,46936995808,,,8738.347516785714
2020-03-10,7922.146973,8136.945313,7814.763184,7909.729492,7909.729492,42213940994,,,8636.063546357143
2020-03-11,7910.089844,7950.814453,7642.8125,7911.430176,7911.430176,38682762605,,,8571.128383142857
2020-03-12,7913.616211,7929.116211,4860.354004,4970.788086,4970.788086,53980357243,,,8298.720807785714
2020-03-13,5017.831055,5838.114746,4106.980957,5563.707031,5563.707031,74156772075,,,8076.667375857142
2020-03-14,5573.077637,5625.226563,5125.069336,5200.366211,5200.366211,36154506008,,,7833.871477428571
2020-03-15,5201.066895,5836.64502,5169.283203,5392.314941,5392.314941,33997889639,,,7607.432965928571
2020-03-16,5385.229492,5385.229492,4575.35791,5014.47998,5014.47998,45368026430,,,7332.062255785714
2020-03-17,5002.578125,5371.348633,4981.90918,5225.629395,5225.629395,38622642935,,,7077.622488785715
2020-03-18,5227.11377,5331.833984,5069.335938,5238.438477,5238.438477,37878801016,,,6826.421944714285
2020-03-19,5245.416504,6329.73584,5236.96875,6191.192871,6191.192871,51000731797,,,6620.1669572857145
2020-03-20,6191.653809,6844.261719,5865.781738,6198.77832,6198.77832,54442976103,,,6411.326415999999
2020-03-21,6206.521484,6378.135254,5932.823242,6185.066406,6185.066406,42494390880,,,6216.691580571429
2020-03-22,6185.558105,6359.697266,5823.713867,5830.254883,5830.254883,40099664740,,,6053.9872000000005
2020-03-23,5831.374512,6443.93457,5785.004395,6416.314941,6416.314941,46491916000,,,5946.320800714287
2020-03-24,6436.642578,6789.022949,6411.066406,6734.803711,6734.803711,48221910672,,,5862.3975306428565
2020-03-25,6738.716797,6892.51123,6536.92627,6681.062988,6681.062988,44590107888,,,5774.514160071428
2020-03-26,6675.170898,6735.463867,6590.962891,6716.44043,6716.44043,35319797642,,,5899.203613214285
2020-03-27,6719.38916,6793.836426,6466.70166,6469.79834,6469.79834,34585598367,,,5963.924421000001
2020-03-28,6467.253906,6467.500977,6117.837891,6242.193848,6242.193848,34885225901,,,6038.3406807857145
2020-03-29,6245.624512,6250.467285,5920.085938,5922.042969,5922.042969,28373690931,,,6076.178397071429
2020-03-30,5925.538574,6517.195801,5903.234375,6429.841797,6429.841797,37101651525,,,6177.275669714286
2020-03-31,6430.606445,6504.515137,6374.162109,6438.644531,6438.644531,32786468812,,,6263.919607999999
2020-04-01,6437.319336,6612.57373,6202.373535,6606.776367,6606.776367,40346426266,,,6361.658028714286
2020-04-02,6606.776367,7088.247559,6595.918457,6793.624512,6793.624512,47660646124,,,6404.688860214285
2020-04-03,6797.396484,7003.220703,6673.335938,6733.387207,6733.387207,38976504903,,,6442.875209285715
2020-04-04,6738.382813,6878.953613,6696.484863,6867.527344,6867.527344,33185988584,,,6491.622419142857
2020-04-05,6862.537598,6883.414063,6715.929199,6791.129395,6791.129395,29510409856,,,6560.256312857143
2020-04-06,6788.049805,7271.78125,6782.889648,7271.78125,7271.78125,46896904615,,,6621.361049214285
2020-04-07,7273.644043,7427.939453,7136.714355,7176.414551,7176.414551,44243482668,,,6652.904680642857
2020-04-08,7179.283203,7356.223633,7153.305664,7334.098633,7334.098633,37563249549,,,6699.550083857143
2020-04-09,7337.966309,7341.448242,7179.094238,7302.089355,7302.089355,34815139178,,,6741.382149928571
2020-04-10,7303.81543,7303.81543,6802.475098,6865.493164,6865.493164,43622840992,,,6769.646065928571
2020-04-11,6867.44043,6926.069824,6789.920898,6859.083008,6859.083008,31222085946,,,6813.709577357143
2020-04-12,6858.067871,7119.947266,6811.078125,6971.091797,6971.091797,35759567632,,,6888.6416365
2020-04-13,6965.616699,6965.616699,6668.259766,6845.037598,6845.037598,38619308647,,,6918.298479428571
2020-04-14,6843.281738,6958.557129,6793.821289,6842.427734,6842.427734,34110434052,,,6947.140136785713
2020-04-15,6845.561523,6928.664551,6633.402832,6642.109863,6642.109863,32288311031,,,6949.663957928571
2020-04-16,6640.454102,7134.450684,6555.504395,7116.804199,7116.804199,46783242377,,,6972.748221285715
2020-04-17,7116.552734,7167.183105,7050.332031,7096.18457,7096.18457,32513423567,,,6998.662318642857
2020-04-18,7092.291504,7269.956543,7089.24707,7257.665039,7257.665039,32447188386,,,7026.529296857143
2020-04-19,7260.922363,7280.521973,7167.054688,7189.424805,7189.424805,31311210215,,,7054.978969000001
2020-04-20,7186.873535,7240.290527,6835.50293,6881.958496,6881.958496,37747113936,,,7027.134486571428
2020-04-21,6879.78418,6934.551758,6834.442383,6880.323242,6880.323242,32589741511,,,7005.985107357143
2020-04-22,6879.44043,7145.865723,6867.781738,7117.20752,7117.20752,33249153866,,,6990.492885000001
2020-04-23,7121.306152,7491.785156,7081.594727,7429.724609,7429.724609,43500782316,,,6999.609688857143
2020-04-24,7434.181641,7574.195801,7434.181641,7550.900879,7550.900879,34636526286,,,7048.5673827857145
2020-04-25,7550.48291,7641.36377,7521.672363,7569.936035,7569.936035,32941541447,,,7099.3425990000005
2020-04-26,7570.13916,7700.594238,7561.407715,7679.867188,7679.867188,33070154491,,,7149.969412642858
2020-04-27,7679.418945,7795.601074,7679.418945,7795.601074,7795.601074,36162144725,,,7217.866803785714
2020-04-28,7796.970215,7814.527344,7730.806641,7807.058594,7807.058594,33187959921,,,7286.769008071429
2020-04-29,7806.712402,8871.753906,7786.049316,8801.038086,8801.038086,60201052203,,,7440.978166857143
2020-04-30,8797.669922,9440.650391,8533.255859,8658.553711,8658.553711,66964629541,,,7551.103131999999
2020-05-01,8672.782227,9048.023438,8667.763672,8864.766602,8864.766602,44068389997,,,7677.43042
2020-05-02,8869.057617,9007.1875,8811.366211,8988.59668,8988.59668,40134388683,,,7801.068394357143
2020-05-03,8983.614258,9167.78125,8830.97168,8897.46875,8897.46875,47101785174,,,7923.071533285714
2020-05-04,8895.745117,8956.90625,8645.024414,8912.654297,8912.654297,45718796276,,,8068.121233357144
2020-05-05,8912.832031,9062.415039,8856.827148,9003.070313,9003.070313,43148462663,,,8219.746024142858
2020-05-06,9007.441406,9411.467773,8966.706055,9268.761719,9268.761719,49371886931,,,8373.428466928572
2020-05-07,9261.895508,9992.664063,9138.322266,9951.518555,9951.518555,61112700562,,,8553.556605928572
2020-05-08,9936.162109,9996.743164,9767.172852,9842.666016,9842.666016,51780748042,,,8717.254115714286
2020-05-09,9840.90625,9913.863281,9580.644531,9593.896484,9593.896484,46566121841,,,8861.822719214286
2020-05-10,9591.168945,9595.581055,8395.107422,8756.430664,8756.430664,63325279337,,,8938.720110357142
2020-05-11,8755.535156,9033.470703,8374.323242,8601.795898,8601.795898,57119858802,,,8996.305454928572
2020-05-12,8610.385742,8949.898438,8569.643555,8804.477539,8804.477539,42142717533,,,9067.549665285715
2020-05-13,8805.387695,9317.878906,8805.387695,9269.987305,9269.987305,45558144023,,,9101.046038071428
2020-05-14,9271.329102,9793.268555,9255.035156,9733.72168,9733.72168,56426907637,,,9177.843750142858
2020-05-15,9734.291016,9755.828125,9261.398438,9328.197266,9328.197266,48158802327,,,9210.945940428572
